,HS JANV-DEC 2022,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Matricule,Ancienneté,Date d'ancienneté,N-J-W,HEURES TRAVAILLES,taux horaire,Sal_ Brut,HSUP75,NBREHS75,HSUP100,NBREHS100,TOTAL COST,TOTAL HS,DIRECTION II,Direction,Sous-service,Section analytique,Site,Emploi type
01077,2.07,12/7/2020,260.00,2031.14,27.845,,156.475,34.490,103.846,20.500,260.321,54.990,INDUS,011,28,FABRIQUANT,KAL,MOD
01089,13.40,8/19/2009,255.50,1997.85,35.850,,23.128,4.250,45.090,7.250,68.218,11.500,INDUS,011,28,COND-IIAIR,KAL,MOD
01090,13.37,8/19/2009,,,,,,,,,0.000,0.000,INDUS,011,32,CQ,KAL,
01105,13.24,10/19/2009,253.00,2017.46,55.119,,26.185,2.780,376.439,35.320,402.624,38.100,INDUS,004,15,WAREHOUSE,KAL,MAG
01116,4.86,2/26/2018,43.00,1968.64,4.724,,,,,,0.000,0.000,INDUS,011,28,COND-IIAIR,KAL,MOD
01116,4.86,2/26/2018,209.50,1968.64,24.653,,,,103.111,20.000,103.111,20.000,INDUS,011,28,COND-IIAIR,KAL,MOD
01120,13.17,11/11/2009,263.50,1959.93,36.665,,,,,,0.000,0.000,INDUS,011,28,FABRIQUANT,KAL,MOD
01123,13.13,11/25/2009,264.00,2017.50,99.414,,,,,,0.000,0.000,RD,005,11,DEVAMM,KAL,
01127,9.20,10/28/2013,123.45,644.70,124.381,,,,,,0.000,0.000,GA,007,25,ITM,KAL,
01129,13.04,12/29/2009,251.00,1989.00,59.075,,22.925,2.500,118.974,10.870,141.899,13.370,INDUS,004,15,WAREHOUSE,KAL,MAG
01135,13.00,1/14/2010,203.00,1475.85,29.029,,,,99.002,14.750,99.002,14.750,INDUS,011,28,COND-IIAIR,KAL,MOD
01137,13.02,1/4/2010,264.00,2075.00,179.004,,,,,,0.000,0.000,FOE,013,9,LINE_02,LAC,DELEGUE
01138,13.02,1/4/2010,264.00,2057.00,105.666,,,,,,0.000,0.000,FOE,013,9,LINE_14,LAC,PHARMA
01141,13.02,1/4/2010,264.00,2120.00,144.294,,,,,,0.000,0.000,FOE,013,9,LINE_04,LAC,VISIT-MEDI
01142,12.27,12/21/2009,64.00,459.00,37.058,,,,,,0.000,0.000,FOE,013,9,LINE_12,LAC,DELEGUE
01142,13.06,12/21/2009,,459.00,,,,,,,0.000,0.000,FOE,013,9,LINE_12,LAC,DELEGUE
01160,12.97,1/25/2010,264.00,2084.00,171.240,,,,,,0.000,0.000,FOE,013,9,LINE_02,LAC,DELEGUE
01176,12.72,3/16/2010,242.00,1796.19,59.164,,,,,,0.000,0.000,INDUS,009,33,MQU,KAL,
01181,12.78,4/2/2010,258.50,1906.30,37.757,,,,32.380,5.000,32.380,5.000,INDUS,011,30,MNT,KAL,MAINT-MOI
01198,12.65,5/21/2010,218.50,1579.57,26.779,,,,46.023,8.000,46.023,8.000,INDUS,011,28,COND-IIAIR,KAL,MOD
01204,12.64,5/24/2010,264.00,1963.55,153.744,,,,,,0.000,0.000,GA,002,5,DAF,KAL,
01207,12.58,6/16/2010,256.50,2035.58,78.948,,104.700,8.000,2582.149,178.470,2686.849,186.470,INDUS,004,15,WAREHOUSE,KAL,RMG
01209,12.60,6/7/2010,260.00,2148.45,101.804,,,,108.954,6.250,108.954,6.250,INDUS,011,30,MNT,KAL,MAINT-MOI
01224,12.54,6/30/2010,261.00,2181.22,59.158,,22.033,2.250,968.182,91.750,990.215,94.000,INDUS,004,15,WAREHOUSE,KAL,MAG
01239,12.46,7/27/2010,264.00,2048.00,173.286,,,,,,0.000,0.000,FOE,013,9,LINE_04,LAC,
01240,12.46,7/27/2010,264.00,2083.85,199.134,,,,,,0.000,0.000,INDUS,004,16,LOGISTIQUE,KAL,
01250,11.95,2/1/2011,242.50,1769.17,60.023,,,,577.359,50.250,577.359,50.250,INDUS,011,28,FABRIQUANT,KAL,MOD
01253,12.44,8/4/2010,257.00,2014.15,37.825,,20.564,3.500,620.068,90.000,640.632,93.500,INDUS,011,28,COND-IIAIR,KAL,MOD
01272,12.33,9/14/2010,264.00,2051.67,76.362,,,,,,0.000,0.000,GA,002,5,DAF,KAL,
01276,12.32,9/16/2010,260.50,2038.88,37.754,,,,,,0.000,0.000,INDUS,011,31,EHS,KAL,EHS-MOI
01279,11.95,2/1/2011,259.50,2085.88,39.977,,,,,,0.000,0.000,INDUS,011,28,COND-IIAIR,KAL,MOD
01286,12.27,10/4/2010,230.00,1783.73,32.003,,,,,,0.000,0.000,INDUS,011,28,FABRIQUANT,KAL,MOD
01293,12.24,10/18/2010,251.50,1991.97,62.251,,16.884,1.750,,,16.884,1.750,INDUS,011,28,FABRIQUANT,KAL,MOD
01311,11.95,2/1/2011,263.50,1877.34,87.410,,,,,,0.000,0.000,INDUS,011,31,EHS,KAL,EHS-MOI
01317,12.13,11/24/2010,252.00,1909.25,49.243,,39.909,5.250,,,39.909,5.250,INDUS,011,28,COND-IIAIR,KAL,MOD
01319,12.12,11/29/2010,171.00,1307.70,24.445,,,,,,0.000,0.000,INDUS,011,28,COND-IIAIR,KAL,MOD
01334,12.02,1/3/2011,264.00,2108.50,337.848,,,,,,0.000,0.000,RD,006,27,AFF-REG,LAC,DIRECTEUR
01336,12.02,1/6/2011,252.50,1973.75,75.998,,,,,,0.000,0.000,INDUS,011,28,DIR-INDUS,KAL,MOI
01351,11.98,1/21/2011,255.00,2075.89,56.473,,591.487,63.750,149.478,13.500,740.965,77.250,INDUS,011,28,FABRIQUANT,KAL,MOD
01354,11.95,2/1/2011,249.00,1930.73,37.217,,,,,,0.000,0.000,INDUS,011,28,FABRIQUANT,KAL,MOD
01355,11.95,2/1/2011,223.50,1668.90,37.009,,,,,,0.000,0.000,INDUS,011,28,DIR-INDUS,KAL,MOI
01377,11.76,3/1/2011,237.00,2611.11,41.883,,,,716.680,85.920,716.680,85.920,INDUS,011,31,EHS,KAL,EHS-MOI
01378,11.87,3/1/2011,261.00,2833.96,46.401,,,,325.904,40.000,325.904,40.000,INDUS,011,31,EHS,KAL,EHS-MOI
01379,11.87,3/1/2011,259.00,2764.76,45.876,,,,550.521,67.350,550.521,67.350,INDUS,011,31,EHS,KAL,EHS-MOI
01385,1.26,9/28/2021,230.00,1782.49,21.952,,,,69.612,15.250,69.612,15.250,INDUS,011,28,COND-IIAIR,KAL,MOD
01392,11.81,3/21/2011,258.00,1728.47,155.944,,,,,,0.000,0.000,INDUS,004,26,GRH,KAL,
01393,11.45,3/21/2011,174.00,1250.77,25.727,,,,50.608,7.500,50.608,7.500,INDUS,011,28,DIR-INDUS,KAL,MOD
01448,11.33,9/13/2011,169.50,1257.95,25.160,,,,,,0.000,0.000,INDUS,011,28,COND-IIAIR,KAL,MOD
01452,11.33,9/14/2011,135.00,993.91,18.755,,,,,,0.000,0.000,INDUS,011,28,COND-IIAIR,KAL,MOD
01458,11.31,9/19/2011,252.00,1878.82,40.373,,59.053,9.000,468.750,63.000,527.803,72.000,INDUS,011,28,COND-IIAIR,KAL,MOD
01461,11.31,9/19/2011,247.00,1978.25,46.847,,36.805,5.000,,,36.805,5.000,INDUS,011,28,DIR-INDUS,KAL,MOI
01465,11.29,9/26/2011,256.00,1825.19,252.230,,,,,,0.000,0.000,GA,007,25,ITM,KAL,
01470,11.16,11/14/2011,66.00,2073.60,34.329,,,,,,0.000,0.000,FOE,013,9,SHO,LAC,VISIT-MEDI
01470,11.16,11/14/2011,198.00,2073.60,119.801,,,,,,0.000,0.000,SHO,013,24,SHO,LAC,
01473,11.26,10/10/2011,256.50,2042.10,53.524,,98.509,11.000,641.020,65.000,739.529,76.000,INDUS,009,32,CQ,KAL,CCQ
01476,11.23,10/18/2011,239.00,1863.18,40.950,,88.093,13.000,,,88.093,13.000,INDUS,011,28,FABRIQUANT,KAL,MOD
01479,11.23,10/19/2011,263.00,2013.59,35.812,,,,,,0.000,0.000,INDUS,011,28,COND-IIAIR,KAL,MOD
01484,10.24,11/3/2011,11.00,44.85,1.450,,,,,,0.000,0.000,INDUS,011,28,DIR-INDUS,KAL,MOD
01486,10.31,11/8/2011,,,,,,,,,0.000,0.000,INDUS,011,28,DIR-INDUS,KAL,MOD
01488,10.56,11/8/2011,85.50,642.46,12.170,,,,,,0.000,0.000,INDUS,011,28,DIR-INDUS,KAL,MOD
01493,11.10,12/5/2011,264.00,2113.90,75.924,,,,166.385,13.000,166.385,13.000,INDUS,011,30,MNT,KAL,MAINT-MOI
01502,10.98,1/17/2012,88.00,2150.81,33.316,,,,115.503,6.500,115.503,6.500,INDUS,009,32,MQU,KAL,
01502,10.98,1/17/2012,176.00,2150.81,87.578,,150.050,6.800,960.828,38.100,1110.878,44.900,INDUS,009,37,MQU,KAL,
01525,10.89,2/20/2012,264.00,2078.31,102.798,,,,,,0.000,0.000,GA,002,8,DAF,KAL,
01545,9.91,5/3/2012,36.00,259.99,4.435,,,,,,0.000,0.000,INDUS,011,28,DIR-INDUS,KAL,MOD
01549,10.68,5/7/2012,255.00,2009.60,35.679,,,,44.963,7.250,44.963,7.250,INDUS,011,28,COND-IIAIR,KAL,MOD
01551,10.68,5/7/2012,240.50,1870.00,33.701,,,,,,0.000,0.000,INDUS,011,28,COND-IIAIR,KAL,MOD
01552,10.68,5/7/2012,240.50,1889.36,31.450,,,,41.921,7.250,41.921,7.250,INDUS,011,28,COND-IIAIR,KAL,MOD
01553,10.68,5/7/2012,245.00,1927.15,33.695,,,,90.806,14.500,90.806,14.500,INDUS,011,28,COND-IIAIR,KAL,MOD
01556,6.76,4/4/2016,264.00,1822.48,286.830,,,,,,0.000,0.000,GA,002,4,DAF,KAL,
01561,10.62,5/30/2012,262.00,2097.82,41.806,,,,170.590,22.200,170.590,22.200,INDUS,011,30,MNT,KAL,MAINT-MOI
01575,9.93,2/4/2013,249.50,1975.01,32.756,,,,42.115,7.250,42.115,7.250,INDUS,011,28,COND-IIAIR,KAL,MOD
01576,9.64,6/20/2012,2.50,,0.311,,,,,,0.000,0.000,INDUS,011,31,DIR-INDUS,KAL,EHS-MOI
01579,10.54,6/25/2012,264.00,1888.84,50.640,,,,449.275,52.750,449.275,52.750,INDUS,009,32,CQ,KAL,CCQ
01590,10.52,7/5/2012,260.00,1977.34,75.556,,,,1064.596,80.250,1064.596,80.250,INDUS,011,28,FABRIQUANT,KAL,MOD
01595,2.17,10/30/2020,220.00,2119.63,40.686,,,,,,0.000,0.000,INDUS,009,32,CQ,KAL,
01595,2.17,10/30/2020,44.00,2119.63,8.676,,,,,,0.000,0.000,INDUS,009,32,CQ,KAL,
01600,10.41,8/13/2012,260.50,2063.71,43.945,,213.456,32.270,133.009,16.500,346.465,48.770,INDUS,011,30,MNT,KAL,MAINT-MOI
01615,9.97,1/21/2013,258.00,1993.85,31.196,,,,38.862,7.250,38.862,7.250,INDUS,011,28,COND-IIAIR,KAL,MOD
01619,9.97,1/21/2013,250.00,1932.21,30.029,,,,35.883,6.750,35.883,6.750,INDUS,011,28,COND-IIAIR,KAL,MOD
01620,9.97,1/22/2013,254.50,1931.88,33.331,,33.039,6.500,122.602,20.250,155.641,26.750,INDUS,011,28,COND-IIAIR,KAL,MOD
01625,10.34,9/7/2012,250.00,2019.96,100.038,,,,,,0.000,0.000,INDUS,011,28,MQU,KAL,MOI
01628,9.47,9/11/2012,,,,,,,,,0.000,0.000,INDUS,011,30,DIR-INDUS,KAL,MAINT-MOI
01634,9.97,1/21/2013,262.00,2112.79,63.034,,64.879,6.570,321.527,28.500,386.406,35.070,INDUS,011,28,DIR-INDUS,KAL,MOI
01655,9.97,1/21/2013,248.00,1937.09,74.690,,274.074,22.920,48.339,3.250,322.413,26.170,INDUS,011,28,FABRIQUANT,KAL,MOD
01660,9.96,1/23/2013,264.00,2129.04,48.840,,52.072,6.500,373.739,43.550,425.811,50.050,INDUS,009,32,FABRIQUANT,KAL,CCQ
01671,9.89,2/18/2013,254.00,1980.76,30.740,,,,38.862,7.250,38.862,7.250,INDUS,011,28,COND-IIAIR,KAL,MOD
01672,9.89,2/18/2013,251.50,2058.73,30.005,,,,,,0.000,0.000,INDUS,011,28,FABRIQUANT,KAL,MOD
01675,9.89,2/18/2013,172.50,1187.24,19.708,,,,,,0.000,0.000,INDUS,011,28,DIR-INDUS,KAL,MOD
01679,4.93,1/29/2018,15.50,1761.88,1.703,,,,,,0.000,0.000,INDUS,011,28,DIR-INDUS,KAL,MOD
01679,4.93,1/29/2018,214.00,1761.88,25.044,,,,15.860,2.750,15.860,2.750,INDUS,011,28,DIR-INDUS,KAL,MOD
01681,9.89,2/18/2013,237.50,1776.26,116.784,,,,,,0.000,0.000,GA,007,25,ITM,KAL,
01690,9.88,2/21/2013,239.00,1939.48,37.862,,,,50.761,7.250,50.761,7.250,INDUS,011,28,COND-IIAIR,KAL,MOD
01706,3.76,4/2/2019,262.00,2070.01,29.303,,35.187,7.250,82.367,14.850,117.554,22.100,INDUS,011,28,FABRIQUANT,KAL,MOD
01708,9.78,4/1/2013,264.00,2231.00,129.246,,,,,,0.000,0.000,INDUS,004,18,LOGISTIQUE,KAL,MAG
01710,6.76,4/4/2016,151.00,1169.77,15.538,,8.452,2.000,67.613,14.000,76.065,16.000,INDUS,011,28,FABRIQUANT,KAL,MOD
01712,6.76,4/4/2016,256.50,2021.29,31.182,,,,192.711,32.530,192.711,32.530,INDUS,011,28,FABRIQUANT,KAL,MOD
01715,9.78,4/1/2013,264.00,1963.29,120.894,,,,,,0.000,0.000,GA,008,19,GRH,KAL,RH
01731,9.70,4/29/2013,240.00,1795.69,33.490,,,,288.247,45.750,288.247,45.750,INDUS,011,28,COND-IIAIR,KAL,MOD
01737,9.70,4/29/2013,240.00,1898.07,50.346,,,,987.089,101.000,987.089,101.000,INDUS,011,28,COND-IIAIR,KAL,MOD
01742,9.68,5/6/2013,247.00,1797.95,29.878,,,,34.857,6.500,34.857,6.500,INDUS,011,28,COND-IIAIR,KAL,MOD
01743,9.68,5/6/2013,263.00,2400.95,55.440,,33.093,3.730,2453.862,248.000,2486.955,251.730,INDUS,004,15,WAREHOUSE,KAL,MAG
01745,9.68,5/7/2013,240.50,1830.26,31.582,,,,,,0.000,0.000,INDUS,011,28,COND-IIAIR,KAL,MOD
01748,9.47,7/23/2013,255.00,2004.05,25.489,,6.966,1.750,103.447,22.250,110.413,24.000,INDUS,011,28,COND-IIAIR,KAL,MOD
01753,9.64,5/21/2013,246.00,1857.92,42.836,,,,811.878,99.020,811.878,99.020,INDUS,004,15,WAREHOUSE,KAL,
01754,9.63,5/23/2013,219.00,1647.50,40.679,,26.140,3.250,531.077,60.750,557.217,64.000,INDUS,009,32,CQ,KAL,CCQ
01765,7.28,9/28/2015,264.00,2108.23,97.038,,,,98.476,6.000,98.476,6.000,INDUS,004,14,LOGISTIQUE,KAL,
01769,8.72,6/12/2013,18.00,118.63,10.359,,,,,,0.000,0.000,RD,005,11,DEVAMM,KAL,
01770,9.58,6/13/2013,244.50,1999.67,37.753,,,,78.215,10.500,78.215,10.500,INDUS,011,30,MNT,KAL,MAINT-MOI
01780,9.54,6/26/2013,249.00,1951.63,57.870,,,,201.202,18.900,201.202,18.900,INDUS,009,32,CQ,KAL,ANA
01793,9.50,7/10/2013,259.00,1606.32,35.194,,,,46.917,7.000,46.917,7.000,INDUS,011,31,EHS,KAL,EHS-MOI
01796,9.44,8/1/2013,248.00,2019.93,71.390,,,,,,0.000,0.000,INDUS,004,18,LOGISTIQUE,KAL,
01798,9.44,8/2/2013,264.00,1883.60,277.554,,,,,,0.000,0.000,INDUS,004,14,LOGISTIQUE,KAL,
01803,8.81,8/5/2013,98.00,706.40,42.701,,44.736,2.500,153.382,7.500,198.118,10.000,INDUS,009,37,MQU,KAL,
01810,9.36,8/29/2013,263.50,2315.42,51.615,,,,1728.396,188.020,1728.396,188.020,INDUS,004,15,WAREHOUSE,KAL,MAG
01814,9.35,9/2/2013,225.50,1720.90,54.369,,,,25.739,2.180,25.739,2.180,INDUS,011,28,DIR-INDUS,KAL,MOI
01816,9.35,9/2/2013,259.00,2036.17,31.910,,,,,,0.000,0.000,INDUS,011,28,COND-IIAIR,KAL,MOD
