Matricule,AUT (h),Jours travaillés,Heures travaillées,Heures SUP 75%,Heures SUP SAMEDI,HEURE SUP DIMANCHE,Missions (h),Formations (h),Congés payés (h),MALADIE,Maternité,DECES 3J,NAISSANCE2/DECES2,Sanctions,mariage,Absence autorisée rémunérée,Congé sans solde,RCJ/RCA,Accidents,ABSENCE NON JUSTIFIE,Circoncision enfant,Service,Sous service,Section analytique,Site courant,Direction,Emploi type,Sexe du salarié
01465,,7.92,72.1,,,,27,,54,,,,,,,,,,,,,DIR. SYSTEME D'INFORMATION,SYSTEME D'INFORMATION,ITM,KAL,GA,,Masculin
01470,,12.44,127.99,,,,45,,45,,,,,,,,,,,,,DIR. DES OPERATIONS,MARKETING,SHO,LAC,SHO,,Féminin
01473,,14.39,145.06,10,,,,,34,,,,,,,,21.25,,,,,DIR. MANAGEMENT QUALITE,CONTROLE QUALITE,CQ,KAL,INDUS,CCQ,Masculin
01476,,15.83,142.59,,,,,,13.5,,,,,,,,35.5,,,,,DIR. INDUSTRIELLE,PRODUCTION,FABRIQUANT,KAL,INDUS,MOD,Masculin
01479,,12.46,112.13,,,,,,54,,,,,,,,31.5,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
01493,,20.82,198.2,,,,5,,,,,,,,,,,,,,,DIR. INDUSTRIELLE,MAINTENANCE,MNT,KAL,INDUS,MAINT-MOI,Masculin
01502,,19.43,179.28,,,,,,22.5,,,,,,,,,,,,,DIR. MANAGEMENT QUALITE,QUALIFIC. VALIDAT. METROLOGIE,MQU,KAL,INDUS,,Masculin
01525,,20.07,182.79,,,,4.5,,13.5,,,,,,,,,,,,,DIR. ADMIN ET FINANCIERE ,ADM. DES VENTE,DAF,KAL,GA,,Féminin
01549,,13.98,125.82,,,,,,63,,,,,,,,9,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
01551,2,13.96,125.68,,,,,,36,,,,,,,,27,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
01552,2,14.05,126.57,,,,,,45,,,,,,,,18,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
01553,,11.98,107.84,,,,,,81,,,,,,,,9,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
01556,,14.78,139.7,,,,56,,,,,,,,,,,,,,,DIR. ADMIN ET FINANCIERE ,COMPTABILITE,DAF,KAL,GA,,Féminin
01561,2,16.73,154.12,,,,,,45,,,,,,,,,,,,,DIR. INDUSTRIELLE,MAINTENANCE,MNT,KAL,INDUS,MAINT-MOI,Masculin
01575,,14.35,129.51,,,,,,63,,,,,,,,,,,,,DIR. INDUSTRIELLE,PRODUCTION,COND-IIAIR,KAL,INDUS,MOD,Féminin
01579,,16,144.22,,,,22,,31.5,,,,,,,,,,,,,DIR. MANAGEMENT QUALITE,CONTROLE QUALITE,CQ,KAL,INDUS,CCQ,Masculin
01590,,18.81,170.52,,,,,,,,,,,,,,25.5,,,,,DIR. INDUSTRIELLE,PRODUCTION,FABRIQUANT,KAL,INDUS,MOD,Masculin
